GAME_DATE,TEAM1_ID,TEAM2_ID,TEAM1_HOME,TEAM1_PTS_AVG,TEAM1_FG_PCT,TEAM1_FG3_PCT,TEAM1_REB_AVG,TEAM1_AST_AVG,TEAM1_TOV_AVG,TEAM2_PTS_AVG,TEAM2_FG_PCT,TEAM2_FG3_PCT,TEAM2_REB_AVG,TEAM2_AST_AVG,TEAM2_TOV_AVG,TEAM1_WON
2023-11-28,1610612751,1610612761,1,117.8,0.4798,0.40499999999999997,48.8,26.8,13.2,113.0,0.4744,0.3702,44.0,26.2,14.6,1
2023-11-30,1610612751,1610612766,1,123.6,0.48500000000000004,0.4042,50.2,26.2,12.0,115.0,0.4732,0.44000000000000006,44.8,26.8,13.8,0
2023-12-02,1610612751,1610612753,1,120.4,0.48860000000000003,0.4008,49.8,26.8,11.0,122.6,0.5136000000000001,0.418,43.4,29.8,15.0,1
2023-12-08,1610612751,1610612764,1,122.0,0.4774,0.37059999999999993,53.6,25.8,11.4,118.8,0.4932,0.354,37.6,28.0,13.2,1
2023-12-11,1610612751,1610612758,0,122.6,0.483,0.3988,50.0,25.4,11.0,120.4,0.47300000000000003,0.4088,45.0,29.4,12.6,0
2023-12-13,1610612751,1610612756,0,120.2,0.47620000000000007,0.3942,46.8,26.0,10.6,111.2,0.4673999999999999,0.37,43.6,26.0,14.6,1
2023-12-18,1610612751,1610612762,0,112.6,0.4532,0.3842,41.6,26.4,13.0,117.6,0.4774,0.3532,45.4,29.6,13.4,0
2023-12-20,1610612751,1610612752,1,109.4,0.43099999999999994,0.35140000000000005,43.2,26.6,12.6,121.8,0.48840000000000006,0.37160000000000004,45.8,22.8,11.0,0
2023-12-23,1610612751,1610612765,1,114.6,0.45780000000000004,0.387,42.0,29.0,12.0,111.2,0.477,0.3064,38.2,23.4,15.0,1
2023-12-26,1610612751,1610612765,0,114.2,0.461,0.3898,42.0,27.2,10.6,115.2,0.47940000000000005,0.3404,40.2,23.6,13.4,1
2023-12-29,1610612751,1610612764,0,117.4,0.47619999999999996,0.35200000000000004,45.2,27.8,9.6,113.4,0.484,0.34640000000000004,40.0,26.2,12.4,0
2023-12-31,1610612751,1610612760,0,115.6,0.4556,0.3254,45.6,26.6,8.8,124.2,0.5359999999999999,0.421,39.0,27.8,9.6,0
2024-01-05,1610612751,1610612760,1,104.4,0.4008,0.2984,49.0,25.2,10.2,124.6,0.5318,0.42560000000000003,41.6,30.6,12.0,1
2024-01-07,1610612751,1610612757,1,109.0,0.41600000000000004,0.30979999999999996,47.0,26.2,11.2,111.2,0.43879999999999997,0.4072,41.0,24.0,16.2,0
2024-01-17,1610612751,1610612757,0,110.2,0.44580000000000003,0.3292,43.8,25.2,12.8,95.0,0.3976,0.3194,40.0,19.4,13.0,0
2024-01-23,1610612751,1610612752,1,109.0,0.4558,0.34659999999999996,40.0,28.6,10.2,110.0,0.46180000000000004,0.3444,48.4,22.8,14.4,0
2024-01-29,1610612751,1610612762,1,112.8,0.4772,0.3678,39.6,29.0,13.0,124.2,0.4902,0.3604,48.4,30.0,14.0,1
2024-01-31,1610612751,1610612756,1,114.0,0.47940000000000005,0.378,37.8,28.8,12.8,123.0,0.5688000000000001,0.3962,43.0,27.6,15.8,0
2024-02-03,1610612751,1610612755,0,120.6,0.49420000000000003,0.385,40.4,30.0,12.2,112.8,0.4788,0.346,39.2,21.2,10.0,1
2024-02-10,1610612751,1610612759,1,111.8,0.462,0.39320000000000005,41.8,28.8,10.6,106.4,0.4433999999999999,0.3036,44.6,27.4,14.2,1
2024-02-22,1610612751,1610612761,0,101.4,0.4502,0.395,36.4,25.4,13.0,109.4,0.4438000000000001,0.3068,45.8,25.0,13.2,0
2024-02-26,1610612751,1610612763,0,97.2,0.4232,0.32059999999999994,41.8,25.2,12.2,100.4,0.44980000000000003,0.33999999999999997,40.6,25.4,14.0,1
2024-02-27,1610612751,1610612753,0,91.4,0.40280000000000005,0.2812,41.4,23.2,13.8,109.2,0.5164,0.45,40.4,23.8,14.0,0
2024-03-04,1610612751,1610612763,1,106.4,0.46020000000000005,0.3838,40.4,27.0,12.0,97.0,0.4082,0.328,43.0,20.2,17.8,0
2024-03-05,1610612751,1610612755,1,106.6,0.4600000000000001,0.39239999999999997,40.0,25.6,12.8,109.0,0.43739999999999996,0.3678,39.4,26.6,9.2,1
2024-03-07,1610612751,1610612765,0,112.8,0.47919999999999996,0.42379999999999995,38.6,26.8,11.6,104.8,0.44200000000000006,0.3128,41.8,24.2,14.0,0
2024-03-09,1610612751,1610612766,0,107.8,0.457,0.39480000000000004,38.2,25.2,12.8,103.8,0.476,0.333,40.2,22.2,12.6,0
2024-03-13,1610612751,1610612753,0,109.8,0.47539999999999993,0.3862,37.0,25.0,13.2,101.0,0.4640000000000001,0.3504,40.0,20.6,13.8,0
2024-03-16,1610612751,1610612754,0,107.4,0.4636,0.3862,37.2,23.6,14.8,118.6,0.4958,0.313,45.0,26.2,10.8,0
2024-03-17,1610612751,1610612759,0,108.0,0.4582,0.3548,41.2,24.6,14.4,111.4,0.46579999999999994,0.3642,47.0,28.8,14.6,0
2024-03-23,1610612751,1610612752,0,101.4,0.4304,0.3212,45.0,24.2,14.8,105.4,0.453,0.3194,44.8,23.4,10.8,0
2024-03-25,1610612751,1610612761,0,100.6,0.43600000000000005,0.2874,46.0,24.6,14.4,97.0,0.44800000000000006,0.275,35.2,25.6,17.6,1
2024-03-27,1610612751,1610612764,0,102.0,0.43979999999999997,0.29639999999999994,45.4,23.6,13.6,112.2,0.46399999999999997,0.3594,48.0,26.0,14.4,1
2024-04-01,1610612751,1610612754,0,111.6,0.46099999999999997,0.364,43.8,21.8,11.8,123.8,0.506,0.43179999999999996,41.4,30.8,9.8,0
2024-04-03,1610612751,1610612754,1,115.4,0.4662,0.3928,43.8,22.2,10.8,117.0,0.4852,0.38439999999999996,42.4,28.4,9.4,1
2024-04-06,1610612751,1610612765,1,113.6,0.4744,0.4136,44.4,21.4,12.8,102.0,0.44820000000000004,0.3358,38.2,22.4,12.2,1
2024-04-07,1610612751,1610612758,1,104.0,0.44960000000000006,0.3466,45.0,19.6,14.8,110.4,0.4516,0.3722,48.6,28.2,11.4,0
2024-04-10,1610612751,1610612761,1,104.4,0.4532,0.3412,48.6,20.8,15.0,111.4,0.441,0.323,45.8,23.2,14.6,1
2024-04-12,1610612751,1610612752,0,103.6,0.45899999999999996,0.333,49.0,21.2,14.4,115.8,0.48600000000000004,0.4312,38.6,24.6,9.8,0
2024-04-14,1610612751,1610612755,0,97.8,0.4396,0.31100000000000005,47.4,20.6,14.2,120.2,0.46559999999999996,0.3746,47.8,27.8,11.8,0
2023-10-18,1610612752,1610612764,1,88.4,0.4485,0.3565,33.6,18.2,11.4,124.66666666666667,0.4796666666666667,0.373,47.666666666666664,27.0,14.333333333333334,0
2023-11-08,1610612752,1610612759,1,108.0,0.4224,0.32880000000000004,49.8,22.0,11.8,115.8,0.48039999999999994,0.35,41.2,29.8,12.2,1
2023-11-12,1610612752,1610612766,1,112.0,0.442,0.3358,48.2,23.4,10.8,118.0,0.49420000000000003,0.3088,46.8,24.4,12.4,1
2023-11-17,1610612752,1610612764,0,117.8,0.4784,0.438,42.8,25.0,9.2,106.8,0.462,0.344,38.8,25.6,15.0,1
2023-11-18,1610612752,1610612766,0,117.0,0.48740000000000006,0.434,42.8,24.8,11.0,108.6,0.4524,0.3486,45.4,24.0,12.8,1
2023-11-26,1610612752,1610612756,1,111.0,0.45640000000000003,0.3698,45.8,21.6,11.2,121.8,0.49560000000000004,0.3962,42.6,26.6,13.6,0
2023-11-28,1610612752,1610612766,1,110.0,0.4506,0.3646,47.0,20.6,12.4,110.8,0.46980000000000005,0.4206,43.8,26.6,14.6,1
2023-11-30,1610612752,1610612765,1,109.2,0.44279999999999997,0.3562,45.8,20.2,12.2,108.4,0.4574,0.3558,43.2,24.4,16.4,1
2023-12-01,1610612752,1610612761,0,113.0,0.4732,0.3976,44.4,23.0,12.6,108.8,0.44480000000000003,0.3004,46.6,26.6,10.8,1
2023-12-11,1610612752,1610612761,1,123.6,0.513,0.4258,41.2,29.2,13.4,113.4,0.46340000000000003,0.29660000000000003,44.6,30.0,11.8,1
2023-12-13,1610612752,1610612762,0,122.6,0.5069999999999999,0.394,42.2,28.4,12.8,111.0,0.45199999999999996,0.3114,46.6,27.0,15.8,0
2023-12-15,1610612752,1610612756,0,126.6,0.5266,0.4224,41.2,28.0,12.6,112.4,0.485,0.3794,41.4,27.2,13.6,1
2023-12-27,1610612752,1610612760,0,119.0,0.48480000000000006,0.3514,45.6,22.6,13.2,125.6,0.5352,0.3988,37.8,29.0,9.4,0
2023-12-29,1610612752,1610612753,0,117.8,0.47780000000000006,0.32480000000000003,43.2,22.8,13.4,113.4,0.47139999999999993,0.3044,43.2,23.8,13.4,0
2023-12-30,1610612752,1610612754,0,118.8,0.48,0.3378,40.8,22.8,13.8,119.2,0.5128,0.44320000000000004,39.6,30.6,16.0,0
2024-01-05,1610612752,1610612755,0,118.0,0.4708,0.36920000000000003,46.4,25.0,13.6,107.4,0.453,0.32380000000000003,39.0,22.0,11.6,1
2024-01-06,1610612752,1610612764,0,120.6,0.4812,0.40700000000000003,47.4,26.0,13.2,106.4,0.4556,0.34199999999999997,39.4,27.4,11.8,1
2024-01-09,1610612752,1610612757,1,117.8,0.46959999999999996,0.3902,50.0,26.4,13.4,101.2,0.41459999999999997,0.32999999999999996,41.0,22.2,16.4,1
2024-01-13,1610612752,1610612763,0,118.2,0.47379999999999994,0.37560000000000004,50.0,26.4,15.0,116.2,0.462,0.37639999999999996,46.6,29.2,14.2,1
2024-01-15,1610612752,1610612753,1,111.4,0.4568,0.3528,48.4,25.0,14.6,100.6,0.43019999999999997,0.30019999999999997,47.4,23.6,11.2,0
2024-01-18,1610612752,1610612764,1,109.2,0.45499999999999996,0.3386,48.0,23.6,14.8,117.0,0.466,0.3712,43.4,29.8,11.8,1
2024-01-20,1610612752,1610612761,1,109.6,0.4652,0.3438,51.2,23.6,16.2,108.0,0.4524,0.3476,39.4,28.8,10.8,1
2024-01-29,1610612752,1610612766,0,118.8,0.516,0.3876,47.0,24.8,11.6,110.4,0.47700000000000004,0.3666,38.2,27.0,11.4,1
2024-01-30,1610612752,1610612762,1,117.2,0.5006,0.3922,43.8,25.2,8.4,119.6,0.4894,0.3666,45.2,29.0,13.4,1
2024-02-01,1610612752,1610612754,1,117.4,0.4872000000000001,0.3654,47.4,24.0,7.8,122.4,0.5012000000000001,0.362,48.2,30.8,12.6,1
2024-02-06,1610612752,1610612763,1,113.6,0.4716,0.32199999999999995,47.0,23.6,8.2,100.0,0.4162,0.3676,39.6,25.8,15.4,1
2024-02-10,1610612752,1610612754,1,111.2,0.45780000000000004,0.31899999999999995,45.2,21.4,10.0,120.6,0.5498000000000001,0.4034,36.8,30.6,14.8,0
2024-02-14,1610612752,1610612753,0,109.0,0.471,0.362,40.0,21.0,11.8,113.4,0.517,0.396,41.6,27.2,15.4,0
2024-02-22,1610612752,1610612755,0,106.4,0.4556,0.36879999999999996,41.6,20.2,12.8,112.6,0.4742,0.3366,43.2,25.8,12.4,1
2024-02-26,1610612752,1610612765,1,105.6,0.4504,0.376,42.6,22.0,13.6,109.2,0.46320000000000006,0.375,43.4,27.4,14.6,1
2024-03-08,1610612752,1610612753,1,99.2,0.41879999999999995,0.363,44.8,25.8,11.6,104.4,0.5136000000000001,0.3402,42.6,21.4,16.0,1
2024-03-10,1610612752,1610612755,1,95.4,0.40920000000000006,0.3472,47.2,24.2,13.2,102.0,0.4222,0.328,43.2,23.4,10.8,0
2024-03-12,1610612752,1610612755,1,96.8,0.4368,0.3556,46.2,26.0,13.2,93.8,0.4062,0.317,41.0,21.6,10.8,1
2024-03-14,1610612752,1610612757,0,96.4,0.4266,0.315,46.8,22.8,13.8,106.6,0.44160000000000005,0.376,46.6,23.8,15.4,1
2024-03-16,1610612752,1610612758,0,96.0,0.4358000000000001,0.30979999999999996,49.2,21.2,14.4,115.0,0.4744,0.3368,45.4,28.2,11.4,1
2024-03-25,1610612752,1610612765,1,109.2,0.46679999999999994,0.3606,45.2,26.2,11.0,99.8,0.4274000000000001,0.27579999999999993,42.8,22.2,14.6,1
2024-03-27,1610612752,1610612761,0,118.6,0.49779999999999996,0.4042,43.2,29.8,10.4,98.0,0.45280000000000004,0.2944,33.4,27.2,17.6,1
2024-03-29,1610612752,1610612759,0,120.0,0.49379999999999996,0.4042,44.4,28.8,10.6,111.0,0.46979999999999994,0.32,43.4,29.6,14.8,0
2024-03-31,1610612752,1610612760,1,122.4,0.48019999999999996,0.39359999999999995,47.4,28.0,10.8,115.8,0.4992,0.3914000000000001,42.4,27.2,13.0,0
2024-04-04,1610612752,1610612758,1,120.4,0.4946,0.39239999999999997,41.4,28.8,11.4,108.8,0.4544,0.41019999999999995,44.4,28.0,12.8,1
2024-04-20,1610612752,1610612755,1,117.6,0.4816000000000001,0.43200000000000005,44.4,24.6,11.8,112.2,0.44320000000000004,0.3682,46.8,24.2,11.2,1
2024-04-22,1610612752,1610612755,1,112.8,0.45220000000000005,0.4042,47.4,22.8,11.2,108.4,0.4391999999999999,0.3702,45.4,23.6,11.8,1
2024-04-25,1610612752,1610612755,0,112.0,0.45099999999999996,0.4130000000000001,43.4,23.4,10.6,108.4,0.4532,0.3698,43.8,24.0,11.6,0
2024-04-28,1610612752,1610612755,0,109.2,0.44539999999999996,0.37140000000000006,47.6,23.0,12.0,105.4,0.4386,0.3608,40.8,22.6,10.8,1
2024-04-30,1610612752,1610612755,1,106.4,0.43739999999999996,0.35200000000000004,45.0,21.4,10.6,106.8,0.44720000000000004,0.36920000000000003,40.2,23.6,11.0,0
2024-05-02,1610612752,1610612755,0,107.8,0.4506,0.35100000000000003,43.6,23.0,10.2,109.0,0.44580000000000003,0.38560000000000005,42.8,24.2,11.0,1
2024-05-06,1610612752,1610612754,1,111.2,0.4766,0.38,42.4,23.6,11.6,115.2,0.4908,0.36060000000000003,40.0,31.0,8.8,1
2024-05-08,1610612752,1610612754,1,114.4,0.4928,0.38680000000000003,44.8,23.8,11.6,115.2,0.5082000000000001,0.39580000000000004,36.8,31.2,9.0,1
2024-05-10,1610612752,1610612754,0,116.2,0.5018,0.43879999999999997,42.6,23.8,11.8,112.2,0.4992,0.3684,37.6,29.0,9.6,0
2024-05-12,1610612752,1610612754,0,112.8,0.47619999999999996,0.421,43.2,23.6,11.4,118.0,0.524,0.3956,40.8,30.2,10.0,0
2024-05-14,1610612752,1610612754,1,113.4,0.4768,0.3992,44.2,23.2,11.4,112.2,0.502,0.4194,37.8,28.4,11.6,1
2024-05-17,1610612752,1610612754,0,109.8,0.4572,0.38,43.2,22.2,10.0,112.0,0.505,0.41159999999999997,40.8,29.0,11.8,0
2024-05-19,1610612752,1610612754,1,105.6,0.42800000000000005,0.36079999999999995,40.0,21.0,9.8,113.8,0.5359999999999999,0.43179999999999996,40.6,29.0,12.4,0
2023-10-27,1610612753,1610612757,0,105.4,0.45780000000000004,0.32,43.8,23.8,15.2,111.6,0.4638,0.3128,41.0,22.0,17.4,1
2023-11-02,1610612753,1610612762,0,107.6,0.45339999999999997,0.3128,45.8,23.8,14.4,114.4,0.46159999999999995,0.3774,47.8,29.0,17.0,1
2023-11-19,1610612753,1610612754,0,108.6,0.4466,0.3386,42.8,22.4,14.4,126.8,0.4946,0.35059999999999997,39.8,28.0,11.8,1
2023-11-21,1610612753,1610612761,1,111.4,0.4608,0.339,42.2,23.8,14.2,115.4,0.485,0.3452,45.8,31.6,14.6,1
2023-11-26,1610612753,1610612766,1,124.2,0.5166000000000001,0.369,43.0,27.0,14.2,112.4,0.46799999999999997,0.383,44.2,26.0,13.6,1
2023-11-29,1610612753,1610612764,1,126.4,0.5392,0.425,43.4,29.6,14.8,119.2,0.48,0.3472,41.8,29.0,12.6,1
2023-12-01,1610612753,1610612764,1,127.2,0.5426,0.425,44.2,30.4,15.2,121.4,0.4904,0.3712,40.4,28.8,13.4,1
2023-12-08,1610612753,1610612765,1,120.8,0.5122,0.3598,41.2,28.2,12.6,102.6,0.4568,0.3254,42.0,24.2,16.2,1
2023-12-23,1610612753,1610612754,0,109.0,0.46299999999999997,0.30619999999999997,44.2,24.0,12.0,118.6,0.515,0.3798,36.8,31.0,13.6,1
2023-12-26,1610612753,1610612764,0,112.2,0.4718,0.3186,43.2,25.0,11.0,118.8,0.47540000000000004,0.3746,41.2,25.6,12.2,1
2023-12-27,1610612753,1610612755,1,111.2,0.47379999999999994,0.312,43.2,24.8,12.6,115.4,0.47859999999999997,0.379,40.4,22.8,10.8,0
2023-12-31,1610612753,1610612756,0,112.0,0.47379999999999994,0.32080000000000003,43.2,23.0,15.0,118.6,0.5164,0.3722,42.0,26.0,13.8,0
2024-01-03,1610612753,1610612758,0,113.2,0.4486,0.3532,43.4,23.0,16.6,119.0,0.48660000000000003,0.373,48.6,29.4,14.2,0
2024-01-13,1610612753,1610612760,0,105.4,0.44079999999999997,0.33940000000000003,46.2,23.4,12.6,126.0,0.5494,0.3672,44.6,33.2,11.8,0
2024-01-19,1610612753,1610612755,1,101.4,0.45339999999999997,0.2994,42.0,23.0,12.4,123.6,0.4824,0.4366,42.4,24.8,9.8,0
2024-01-26,1610612753,1610612763,0,104.6,0.4638,0.3372,38.8,21.8,13.8,103.8,0.4532,0.38839999999999997,40.0,28.0,15.0,0
2024-01-28,1610612753,1610612756,1,106.4,0.4643999999999999,0.3466,38.8,24.2,12.6,118.6,0.5651999999999999,0.37259999999999993,41.8,26.0,16.0,1
2024-01-31,1610612753,1610612759,0,111.0,0.47239999999999993,0.3602,38.8,26.4,11.8,110.8,0.48439999999999994,0.3396,42.6,30.0,16.2,1
2024-02-04,1610612753,1610612765,0,113.8,0.48579999999999995,0.3868,39.8,26.4,11.2,113.8,0.48840000000000006,0.3806,41.4,25.2,14.8,1
2024-02-08,1610612753,1610612759,1,109.8,0.5016,0.40119999999999995,40.4,26.8,14.4,105.4,0.4542,0.2968,44.6,28.2,14.8,1
2024-02-13,1610612753,1610612760,1,112.0,0.49779999999999996,0.387,42.2,26.6,15.0,123.4,0.4856,0.42560000000000003,36.8,29.4,10.2,0
2024-02-24,1610612753,1610612765,0,114.6,0.5109999999999999,0.43220000000000003,41.8,25.6,13.2,108.2,0.45520000000000005,0.3416,46.4,27.8,14.0,1
2024-02-29,1610612753,1610612762,1,108.6,0.499,0.4242,42.6,24.2,14.6,115.2,0.44000000000000006,0.3774,44.0,28.8,16.4,1
2024-03-03,1610612753,1610612765,1,108.0,0.516,0.373,45.6,23.8,16.0,103.2,0.44700000000000006,0.35940000000000005,39.0,25.0,13.4,1
2024-03-05,1610612753,1610612766,0,105.8,0.5254,0.3472,44.6,23.4,17.4,98.6,0.4492,0.33340000000000003,37.4,23.0,13.2,1
2024-03-06,1610612753,1610612764,0,111.2,0.5506,0.366,42.8,23.0,16.8,116.4,0.471,0.3696,40.6,30.0,13.6,1
2024-03-10,1610612753,1610612754,1,100.8,0.4796,0.3236,42.8,19.6,15.4,113.2,0.4798,0.3416,42.8,25.0,12.2,0
2024-03-15,1610612753,1610612761,0,103.4,0.4558,0.3666,39.6,21.0,13.2,111.4,0.46900000000000003,0.35300000000000004,39.6,29.0,13.2,1
2024-03-17,1610612753,1610612761,1,101.8,0.4484,0.33540000000000003,39.0,21.2,12.8,108.0,0.46559999999999996,0.3318,39.8,27.6,15.0,1
2024-03-19,1610612753,1610612766,1,109.4,0.48860000000000003,0.3598,39.8,25.2,13.4,98.6,0.44539999999999996,0.2962,38.6,22.6,13.8,1
2024-03-23,1610612753,1610612758,1,112.8,0.5146,0.3572,41.6,27.8,14.0,109.2,0.4366,0.3081999999999999,46.6,26.2,13.2,0
2024-03-30,1610612753,1610612763,1,107.2,0.47539999999999993,0.3666,41.8,26.6,13.2,106.0,0.4136,0.3396,44.0,25.4,14.8,1
2024-04-01,1610612753,1610612757,1,103.8,0.4608,0.3576,42.4,25.2,13.4,98.8,0.44560000000000005,0.3086,41.8,24.8,16.2,1
2024-04-05,1610612753,1610612766,0,110.2,0.4725999999999999,0.36639999999999995,40.0,25.0,13.4,105.8,0.4726,0.343,36.8,26.8,10.6,0
2024-04-12,1610612753,1610612755,0,109.2,0.45640000000000003,0.3032,39.6,23.0,12.0,120.6,0.47359999999999997,0.38099999999999995,44.6,27.4,11.6,0
2023-10-08,1610612754,1610612763,0,122.0,0.402,0.245,56.0,30.0,17.0,127.0,0.463,0.211,47.0,27.0,15.0,0
2023-10-25,1610612754,1610612764,1,118.6,0.45199999999999996,0.33940000000000003,48.8,31.2,16.2,118.4,0.45439999999999997,0.35019999999999996,46.0,26.2,13.4,1
2023-11-04,1610612754,1610612766,1,115.8,0.47219999999999995,0.3528,40.4,29.4,13.0,116.0,0.4798,0.32239999999999996,43.2,26.2,15.0,0
2023-11-06,1610612754,1610612759,1,121.2,0.49000000000000005,0.379,40.6,29.8,14.4,111.4,0.45759999999999995,0.36360000000000003,39.4,27.8,14.6,1
2023-11-08,1610612754,1610612762,1,127.0,0.5112,0.3902,40.4,29.8,13.2,114.4,0.4664,0.3868,47.2,28.0,20.4,1
2023-11-12,1610612754,1610612755,0,132.4,0.5156,0.4318000000000001,40.6,30.6,12.0,123.0,0.4814,0.3528,50.4,26.4,12.6,0
2023-11-14,1610612754,1610612755,0,134.0,0.522,0.4042,41.6,30.8,11.4,125.8,0.48580000000000007,0.33399999999999996,47.8,26.0,12.4,1
2023-11-22,1610612754,1610612761,1,132.4,0.5269999999999999,0.394,34.6,31.0,12.8,119.6,0.49160000000000004,0.38659999999999994,45.4,31.2,14.8,0
2023-11-24,1610612754,1610612765,1,134.4,0.5186,0.3962,36.2,29.6,12.4,109.8,0.4686,0.33399999999999996,44.0,24.8,16.6,1
2023-11-27,1610612754,1610612757,1,130.0,0.5108,0.3744,36.4,28.4,14.2,107.0,0.4452,0.41180000000000005,35.2,22.6,15.2,0
2023-12-11,1610612754,1610612765,0,126.8,0.5077999999999999,0.37,39.8,30.6,10.2,105.8,0.4856,0.311,40.2,23.8,16.2,1
2023-12-15,1610612754,1610612764,0,123.4,0.46440000000000003,0.31120000000000003,42.4,31.0,13.8,116.6,0.4968,0.357,39.4,28.6,16.2,0
2023-12-20,1610612754,1610612766,1,125.8,0.5056,0.3586,39.6,33.0,14.0,101.0,0.4506,0.277,35.8,20.2,12.4,1
2023-12-21,1610612754,1610612763,0,121.2,0.5,0.3666,38.4,32.6,13.6,105.6,0.43879999999999997,0.33399999999999996,43.0,23.0,17.0,0
2024-01-10,1610612754,1610612764,1,127.6,0.516,0.3744,42.8,33.4,11.8,105.6,0.446,0.3378,39.2,26.0,14.2,1
2024-01-15,1610612754,1610612762,0,117.0,0.5022,0.3944,43.6,31.2,15.4,133.0,0.5286000000000001,0.4202,48.2,31.6,12.6,0
2024-01-18,1610612754,1610612758,0,115.6,0.507,0.3782,42.6,32.0,15.0,119.2,0.47919999999999996,0.37039999999999995,44.6,27.8,11.8,1
2024-01-19,1610612754,1610612757,0,116.2,0.5035999999999999,0.3994,39.2,32.6,15.0,101.8,0.4208,0.3446,40.8,19.2,11.8,0
2024-01-21,1610612754,1610612756,0,113.0,0.45660000000000006,0.36760000000000004,38.2,30.0,12.2,122.6,0.5324,0.3936,45.0,27.8,12.8,0
2024-01-25,1610612754,1610612755,1,118.8,0.496,0.38780000000000003,40.8,30.8,13.2,120.4,0.4901999999999999,0.3216,39.8,24.6,8.2,1
2024-01-26,1610612754,1610612756,1,120.2,0.49219999999999997,0.3706,43.6,31.0,13.4,123.6,0.5518,0.3886,43.6,28.6,13.2,1
2024-01-28,1610612754,1610612763,1,120.4,0.5042,0.35960000000000003,45.0,30.4,12.8,105.2,0.454,0.3794,42.2,27.6,14.8,1
2024-02-02,1610612754,1610612758,1,120.0,0.49540000000000006,0.3452,45.0,28.4,12.8,119.2,0.517,0.35919999999999996,41.2,27.2,13.4,0
2024-02-04,1610612754,1610612766,0,116.4,0.4868,0.3502,45.2,28.4,12.6,105.8,0.45120000000000005,0.3652,38.8,24.6,11.2,1
2024-02-12,1610612754,1610612766,0,116.6,0.5428,0.38780000000000003,35.4,32.2,12.6,109.0,0.4862,0.3734,41.8,25.4,13.4,0
2024-02-14,1610612754,1610612761,0,119.0,0.542,0.4042,33.4,31.8,12.0,109.8,0.4524000000000001,0.3194,45.0,26.2,13.0,1
2024-02-22,1610612754,1610612765,1,118.4,0.5227999999999999,0.397,36.8,32.0,12.2,112.0,0.4508000000000001,0.3698,48.2,27.2,14.8,1
2024-02-26,1610612754,1610612761,1,122.6,0.5084,0.3628,40.4,32.8,10.8,119.6,0.48760000000000003,0.35100000000000003,48.0,30.2,13.2,0
2024-03-03,1610612754,1610612759,0,117.0,0.4742,0.316,45.0,28.8,11.2,116.2,0.4888,0.4182,44.8,33.4,16.2,0
2024-03-12,1610612754,1610612760,0,117.0,0.5034000000000001,0.34320000000000006,42.6,26.8,10.8,114.8,0.4816,0.38699999999999996,43.6,26.6,11.8,1
2024-03-20,1610612754,1610612765,0,119.2,0.502,0.28959999999999997,45.0,30.2,10.0,101.2,0.43400000000000005,0.30920000000000003,47.8,24.4,15.4,1
2024-04-05,1610612754,1610612760,1,115.6,0.4736000000000001,0.3488,43.4,28.8,10.4,111.6,0.489,0.34459999999999996,38.8,27.4,12.8,1
2024-04-09,1610612754,1610612761,0,125.4,0.5084,0.3496,42.4,30.4,10.0,113.2,0.46319999999999995,0.3056,44.8,24.4,16.2,1
2023-10-28,1610612755,1610612761,0,115.8,0.4788,0.4024,40.8,27.2,13.4,109.4,0.44939999999999997,0.3742,48.8,27.4,16.4,1
2023-10-29,1610612755,1610612757,1,120.8,0.49060000000000004,0.4082,43.6,28.0,13.8,109.0,0.445,0.278,42.4,20.2,17.4,1
2023-11-02,1610612755,1610612761,1,118.2,0.49420000000000003,0.3984,43.6,26.0,14.6,106.0,0.4692,0.3342,46.4,27.4,16.0,1
2023-11-04,1610612755,1610612756,1,116.6,0.48719999999999997,0.3868,45.8,24.6,14.0,111.2,0.47059999999999996,0.3558,41.4,24.8,14.8,1
2023-11-06,1610612755,1610612764,1,122.4,0.49660000000000004,0.37279999999999996,47.0,27.0,14.0,116.6,0.49219999999999997,0.356,37.6,29.2,15.2,1
2023-11-10,1610612755,1610612765,0,118.4,0.4718,0.33999999999999997,48.8,25.0,13.2,111.0,0.4720000000000001,0.32999999999999996,44.2,26.8,15.8,1
2023-11-25,1610612755,1610612760,0,118.4,0.4446,0.35280000000000006,45.6,26.8,11.8,126.2,0.5126000000000001,0.46080000000000004,43.0,27.6,11.0,1
2023-12-06,1610612755,1610612764,0,125.8,0.49000000000000005,0.3968,42.4,27.2,13.0,121.0,0.5074,0.3702,37.6,30.8,14.0,1
2023-12-11,1610612755,1610612764,1,127.0,0.5034000000000001,0.3934,42.0,26.8,14.2,113.8,0.4768,0.343,37.2,26.4,14.6,1
2023-12-13,1610612755,1610612765,0,130.0,0.503,0.38439999999999996,46.6,26.8,12.0,105.6,0.46799999999999997,0.2858,38.8,24.2,14.0,1
2023-12-15,1610612755,1610612765,1,131.0,0.4952,0.3686,49.0,28.4,11.0,103.8,0.46040000000000003,0.2704,37.4,23.2,15.0,1
2023-12-16,1610612755,1610612766,0,131.8,0.5134000000000001,0.39980000000000004,49.4,28.6,10.8,105.2,0.4748,0.3624,33.6,24.2,13.0,1
2023-12-22,1610612755,1610612761,1,122.2,0.5035999999999999,0.398,43.4,26.2,11.6,113.6,0.5064,0.3468,43.4,31.0,13.6,1
2024-01-06,1610612755,1610612762,1,106.8,0.43999999999999995,0.2892,36.2,25.2,10.8,123.0,0.4848,0.2968,48.8,29.4,15.0,0
